#t(fs) C1F2 C1F3 C1F4 C1C5 C1H6 C1C7 C1H8 C1F9 F2F3 F2F4 F2C5 F2H6 F2C7 F2H8 F2F9 F3F4 F3C5 F3H6 F3C7 F3H8 F3F9 F4C5 F4H6 F4C7 F4H8 F4F9 C5H6 C5C7 C5H8 C5F9 H6C7 H6H8 H6F9 C7H8 C7F9 H8F9(ang.)
38.702400 1.3691258815 1.2810568092 1.3503810470 1.4329294912 5.5278321044 2.9026229022 3.1152674701 3.9065558299 2.1441926888 2.1007545172 2.4372435830 5.5834959834 3.9843737394 4.3827017311 4.8275508754 2.0626055747 2.1334108109 6.7288245353 3.0545090350 3.0451522018 4.2749116956 2.3940489728 5.7278922724 3.7453800231 3.6798467229 4.7120743152 4.8284059245 1.6324004534 2.1433049950 2.4856008548 5.4692848166 6.1110011212 4.9065973288 1.0347462731 1.3026026075 2.0365638557
38.944290 1.3681246022 1.2803634294 1.3458101736 1.4376493810 5.5547342496 2.9047505934 3.1080453259 3.9123661333 2.1438722474 2.0986260270 2.4375084598 5.6062581618 3.9831775094 4.3733602125 4.8286722532 2.0614267601 2.1373010812 6.7544692761 3.0540985162 3.0432043870 4.2801186607 2.3925360233 5.7498822954 3.7436498845 3.6679511034 4.7130013043 4.8502266327 1.6327502636 2.1327941125 2.4868927176 5.4947568509 6.1194005500 4.9231186019 1.0290966648 1.3096427973 2.0366442867
39.186180 1.3670367886 1.2798515377 1.3412227675 1.4426090860 5.5816271120 2.9067604369 3.1020812809 3.9182418117 2.1436310054 2.0965340684 2.4378621815 5.6290010127 3.9817065822 4.3652495348 4.8297307672 2.0603825838 2.1414675802 6.7802490510 3.0536040066 3.0422186949 4.2853874648 2.3911570583 5.7718630266 3.7417403735 3.6568162725 4.7138977471 4.8719491380 1.6327886639 2.1236549331 2.4880143429 5.5201181306 6.1288486340 4.9396772075 1.0252171960 1.3167338654 2.0376092279
39.428070 1.3658688980 1.2795172572 1.3366267128 1.4477811085 5.6084974492 2.9086608504 3.0974215993 3.9241723555 2.1434647294 2.0944486241 2.4382922831 5.6517206386 3.9799894325 4.3584506871 4.8307416916 2.0594745281 2.1459063595 6.8061519605 3.0530468086 3.0422780461 4.2907177567 2.3899095383 5.7938285613 3.7396879912 3.6464710097 4.7147813983 4.8935536908 1.6325583172 2.1159810174 2.4889863778 5.5453602989 6.1393125000 4.9562748284 1.0231965441 1.3238520790 2.0394697711
39.669960 1.3646232690 1.2793620655 1.3320199366 1.4531443499 5.6353465591 2.9104693543 3.0940594431 3.9301520583 2.1433673424 2.0923788391 2.4387817394 5.6744233612 3.9780379829 4.3529654523 4.8316977419 2.0586986441 2.1505870816 6.8321811767 3.0524348103 3.0433583068 4.2961022285 2.3887866589 5.8157886740 3.7375148275 3.6369007877 4.7156512232 4.9150743056 1.6320854860 2.1098004425 2.4898211239 5.5705134748 6.1508411030 4.9729287313 1.0230791076 1.3309863860 2.0422744175
39.911850 1.3633026702 1.2794032920 1.3274120660 1.4586852450 5.6621429967 2.9121938386 3.0919625124 3.9361547775 2.1433445454 2.0903459460 2.4393403318 5.6971058124 3.9758700095 4.3487708101 4.8325900725 2.0580669198 2.1554800630 6.8583180045 3.0517678048 3.0453744058 4.3015148696 2.3877938793 5.8377313751 3.7352251975 3.6280888631 4.7164811734 4.9365241180 1.6313659638 2.1051036791 2.4904991936 5.5955572130 6.1634913973 4.9896064381 1.0248579648 1.3381134503 2.0460654475
40.153740 1.3619093690 1.2796335561 1.3228264890 1.4643750990 5.6888817989 2.9138240732 3.0911234741 3.9421505291 2.1433835817 2.0883477458 2.4399480929 5.7197677420 3.9734843748 4.3458613717 4.8333996541 2.0575782660 2.1605719835 6.8845585225 3.0510610152 3.0483201519 4.3069432897 2.3869448262 5.8596714277 3.7328415274 3.6200930264 4.7172807655 4.9579105956 1.6304106045 2.1019089123 2.4910195134 5.6204773207 6.1772874253 5.0063110045 1.0284752036 1.3452033962 2.0508059658
40.395630 1.3604628258 1.2800564582 1.3182733695 1.4701817950 5.7155776279 2.9153535996 3.0915754590 3.9481174086 2.1435059916 2.0863756439 2.4405942845 5.7424189069 3.9709078318 4.3442879431 4.8341360532 2.0572413541 2.1658864504 6.9109321245 3.0503433997 3.0522778265 4.3123901971 2.3862075585 5.8816046315 3.7303642337 3.6129853847 4.7180388371 4.9792215454 1.6292624579 2.1002572815 2.4914001954 5.6452805544 6.1921865965 5.0230793605 1.0338303638 1.3522242693 2.0563697634
40.637520 1.3589671681 1.2806432418 1.3137807245 1.4760863199 5.7422214809 2.9167657749 3.0932758828 3.9540475122 2.1436982057 2.0844495531 2.4412735425 5.7650499234 3.9681366626 4.3439999943 4.8348012760 2.0570419759 2.1714209820 6.9374095422 3.0496071209 3.0572284481 4.3178562539 2.3855627616 5.9035228422 3.7277876268 3.6067789607 4.7187577515 5.0004217163 1.6279397204 2.1000879993 2.4916564337 5.6699555004 6.2081049803 5.0398934661 1.0407630180 1.3591866465 2.0626501229
40.879410 1.3574129408 1.2814219159 1.3093575129 1.4820678470 5.7688123892 2.9180881515 3.0961171243 3.9599337889 2.1439702490 2.0825587556 2.4419657987 5.7876667628 3.9651997785 4.3448685544 4.8353913656 2.0570094993 2.1771554561 6.9640145381 3.0488746259 3.0631469233 4.3233388660 2.3850260819 5.9254402564 3.7251505521 3.6014091575 4.7194493802 5.0215508256 1.6264731149 2.1012310073 2.4917977822 5.6945263732 6.2248282583 5.0567647542 1.0490745442 1.3660739983 2.0694787944
41.121300 1.3558239424 1.2823631694 1.3050090265 1.4881037197 5.7953294729 2.9193159643 3.1000061588 3.9657472152 2.1442977413 2.0807323845 2.4426652443 5.8102634317 3.9621101565 4.3467977361 4.8358907440 2.0571224473 2.1830285715 6.9907008291 3.0481359584 3.0700440602 4.3288044929 2.3846197913 5.9473558189 3.7224607812 3.5968271144 4.7201061970 5.0426381044 1.6248589791 2.1035142409 2.4918120587 5.7189894824 6.2420887797 5.0736792959 1.0585533236 1.3728750822 2.0766416983
41.363190 1.3541968697 1.2834990492 1.3007387304 1.4941674508 5.8217715086 2.9204434553 3.1048547902 3.9714798712 2.1447086958 2.0789411953 2.4433746303 5.8328528405 3.9588869426 4.3496814434 4.8363171692 2.0573973231 2.1890438399 7.0175016067 3.0474017470 3.0778410583 4.3342624443 2.3843245985 5.9692711837 3.7197163171 3.5930393979 4.7207330814 5.0637028489 1.6231057782 2.1068016993 2.4917160866 5.7433490970 6.2598211890 5.0906542796 1.0689598348 1.3795847304 2.0840002888
41.605080 1.3525209232 1.2848001711 1.2965985807 1.5002502702 5.8481370278 2.9214606943 3.1105885629 3.9771120101 2.1451878996 2.0772250934 2.4440980890 5.8554236873 3.9555258470 4.3534039424 4.8366531677 2.0578265016 2.1952097408 7.0443985982 3.0466777801 3.0864126741 4.3397051318 2.3841244750 5.9911824814 3.7169113883 3.5900949551 4.7213173098 5.0847201626 1.6212223429 2.1109725274 2.4915019568 5.7676027689 6.2780683344 5.1076908824 1.0800017557 1.3861930567 2.0914174321
41.846970 1.3507945348 1.2862514530 1.2925939937 1.5063516983 5.8744446621 2.9223582741 3.1170281367 3.9826372761 2.1457335872 2.0755540454 2.4448515184 5.8779935880 3.9520311575 4.3577778348 4.8369068703 2.0584025389 2.2015357919 7.0713994746 3.0459639349 3.0955950798 4.3451319237 2.3840101967 6.0131001820 3.7140511469 3.5878924934 4.7218633281 5.1056842840 1.6192070856 2.1158205818 2.4911662166 5.7917484151 6.2967423238 5.1247860269 1.0914899021 1.3926970845 2.0988176403
42.088860 1.3490242139 1.2878549791 1.2887289590 1.5124670975 5.9006879776 2.9231538968 3.1239346500 3.9880559452 2.1463561858 2.0739480950 2.4456244947 5.9005407158 3.9484114778 4.3625551852 4.8370690114 2.0591460673 2.2080002015 7.0984964869 3.0452710313 3.1052580716 4.3505369517 2.3839866232 6.0350083938 3.7111524994 3.5861925007 4.7223653937 5.1266120492 1.6170654259 2.1210502594 2.4907104113 5.8157807155 6.3155388547 5.1419339629 1.1032745883 1.3990811220 2.1060782979
42.330750 1.3472323012 1.2895882794 1.2850144948 1.5185827134 5.9268618606 2.9238301295 3.1311573410 3.9933588162 2.1470396221 2.0724263905 2.4464379122 5.9230761302 3.9446744121 4.3675881782 4.8371533193 2.0600367757 2.2145589205 7.1256711637 3.0445946978 3.1153476580 4.3559166624 2.3840807954 6.0569195783 3.7082191699 3.5848965246 4.7228430024 5.1475543385 1.6147610472 2.1264199894 2.4901312375 5.8397020089 6.3342231179 5.1591519538 1.1151550768 1.4053467194 2.1130240802
42.572640 1.3453816657 1.2914733953 1.2814753020 1.5246826839 5.9529490436 2.9243704673 3.1387142891 3.9985351825 2.1477894078 2.0709691932 2.4472969530 5.9456000618 3.9408101166 4.3728308283 4.8371549520 2.0610817705 2.2211939254 7.1529274761 3.0439254983 3.1258419192 4.3612648485 2.3842865550 6.0788375151 3.7052273577 3.5841370389 4.7232969926 5.1685334380 1.6122595472 2.1318161435 2.4894258766 5.8634833073 6.3527601895 5.1764270024 1.1267973264 1.4114935655 2.1194146208
42.814530 1.3434548294 1.2935031175 1.2781511795 1.5307598632 5.9789499447 2.9247496594 3.1465546724 4.0035771182 2.1486078784 2.0695964639 2.4482248710 5.9681184171 3.9368060388 4.3781995842 4.8370753310 2.0622782069 2.2278890580 7.1802635172 3.0432363456 3.1366048940 4.3665686370 2.3845956164 6.1007695844 3.7021519817 3.5839609142 4.7237301124 5.1895719511 1.6095259925 2.1371179949 2.4885891516 5.8871335284 6.3712376259 5.1937836488 1.1379471145 1.4175327475 2.1251461267
43.056420 1.3414711690 1.2956556371 1.2750396808 1.5368144204 6.0048605062 2.9249811112 3.1544643653 4.0084723500 2.1494929309 2.0683103111 2.4492556386 5.9906323291 3.9326955178 4.3835022735 4.8369269449 2.0636053232 2.2346502049 7.2076629591 3.0425615037 3.1474659810 4.3718340207 2.3849865854 6.1226959981 3.6990060520 3.5841690371 4.7241195330 5.2106569440 1.6065661555 2.1420948824 2.4876080826 5.9106331749 6.3895292885 5.2111969246 1.1485079432 1.4234381649 2.1301877591
43.298310 1.3394212776 1.2979192886 1.2721465363 1.5428392276 6.0306989210 2.9250779517 3.1621046566 4.0132196135 2.1504397445 2.0670979554 2.4503466361 6.0131223917 3.9284578184 4.3884016451 4.8366776787 2.0650873584 2.2414620420 7.2351273376 3.0418967077 3.1581896181 4.3770469357 2.3854661369 6.1446223137 3.6958337683 3.5843837374 4.7244755383 5.2317939550 1.6034059209 2.1464540911 2.4864909050 5.9339998627 6.4073804061 5.2286655519 1.1585176552 1.4292010574 2.1345971496
43.540200 1.3373465402 1.3002609890 1.2694748173 1.5488143665 6.0564953108 2.9250581366 3.1693340620 4.0178298230 2.1514487014 2.0659808564 2.4515095495 6.0356226386 3.9241462285 4.3927896791 4.8363709833 2.0667086351 2.2483035073 7.2626603434 3.0412636234 3.1686991919 4.3822185330 2.3860231039 6.1665694839 3.6926663364 3.5844829979 4.7248171037 5.2530035966 1.6000879866 2.1500482894 2.4852716652 5.9572626041 6.4246591014 5.2462116317 1.1678811134 1.4348181567 2.1383030186
43.782090 1.3352238205 1.3026939088 1.2670601142 1.5547170199 6.0822136376 2.9249094325 3.1762574165 4.0222580882 2.1525128585 2.0649575023 2.4527235981 6.0581007750 3.9197571665 4.3967247840 4.8359646722 2.0684797613 2.2551931062 7.2902528997 3.0406895898 3.1790556499 4.3873411189 2.3866611611 6.1885173224 3.6895028080 3.5846863885 4.7251282436 5.2742592823 1.5966208160 2.1529235223 2.4839292362 5.9803945761 6.4414463323 5.2638191828 1.1763491842 1.4402622861 2.1411114803
44.023980 1.3330539277 1.3052073467 1.2649169230 1.5605195793 6.1078414362 2.9245907307 3.1830103162 4.0264980585 2.1536316859 2.0640302649 2.4539948280 6.0805714436 3.9152955152 4.4003244606 4.8354868212 2.0703844213 2.2620957948 7.3178827541 3.0401284415 3.1892774104 4.3923972734 2.3873641648 6.2104667690 3.6862874595 3.5852431242 4.7254104590 5.2955643152 1.5929886604 2.1551639360 2.4824846671 6.0033851671 6.4579079206 5.2814899497 1.1836374566 1.4455642655 2.1428558080
44.265870 1.3308523299 1.3078247306 1.2630480932 1.5661899514 6.1333878746 2.9241155098 3.1895827630 4.0305233112 2.1548170282 2.0632075627 2.4552895427 6.1030488816 3.9107892558 4.4035769803 4.8349193393 2.0724416329 2.2690178942 7.3455905204 3.0396283346 3.1993664899 4.3973934151 2.3881412456 6.2324371724 3.6830480676 3.5862155972 4.7256641690 5.3169449566 1.5892313180 2.1567685766 2.4809452044 6.0262494710 6.4740733991 5.2992438842 1.1895972555 1.4506905864 2.1434315335
44.507760 1.3286601881 1.3105039596 1.2614470822 1.5716940873 6.1588415273 2.9234751939 3.1959060948 4.0343185274 2.1560449622 2.0625001210 2.4565743200 6.1255222304 3.9062618806 4.4064488340 4.8342721521 2.0746345204 2.2759268212 7.3733298274 3.0391910435 3.2093288286 4.4023152650 2.3889947340 6.2544142053 3.6797944654 3.5875473656 4.7258917026 5.3383763857 1.5853924625 2.1577189318 2.4793367550 6.0489744760 6.4898106484 5.3170697777 1.1941927104 1.4556336874 2.1427734421
44.749650 1.3264940873 1.3132457883 1.2601086784 1.5770096401 6.1842188464 2.9226706758 3.2019870476 4.0378693518 2.1573241714 2.0618866067 2.4578062533 6.1479862774 3.9017259150 4.4089545523 4.8335332063 2.0769816652 2.2828436829 7.4011244873 3.0388409393 3.2192089221 4.4071692128 2.3899251331 6.2764003108 3.6765506315 3.5892853423 4.7261008020 5.3598423565 1.5815248976 2.1580677662 2.4776768621 6.0715775872 6.5051126610 5.3349829320 1.1973886852 1.4603817499 2.1408291850
44.991540 1.3243667425 1.3160182891 1.2590523794 1.5821293115 6.2095259287 2.9216899319 3.2079029941 4.0411465069 2.1586428817 2.0613871648 2.4589821709 6.1704453718 3.8971887654 4.4111749191 4.8326843438 2.0794699660 2.2897684733 7.4289543140 3.0385759955 3.2290190379 4.4119277062 2.3909319718 6.2984008822 3.6733115693 3.5915669890 4.7262749564 5.3813143090 1.5776435127 2.1579108434 2.4759499797 6.0940433823 6.5201148864 5.3529681574 1.1990957611 1.4649160297 2.1375497608
45.233430 1.3222728049 1.3188427383 1.2582847659 1.5870483970 6.2347715620 2.9205037569 3.2136479804 4.0441618017 2.1600139700 2.0610024842 2.4601076581 6.1929117087 3.8926306910 4.4131086167 4.8317448028 2.0821102181 2.2967237205 7.4568563533 3.0383966994 3.2386979203 4.4166264619 2.3920073152 6.3204214491 3.6700424070 3.5944101912 4.7264240457 5.4028108252 1.5737178398 2.1572740252 2.4741720688 6.1163771099 6.5349872935 5.3710514598 1.1992766772 1.4692611310 2.1329996622
45.475320 1.3202298851 1.3216938680 1.2578083763 1.5917501334 6.2599308415 2.9191230239 3.2191460678 4.0468979503 2.1614248325 2.0607427039 2.4611925176 6.2153738932 3.8880788724 4.4147070182 4.8307166704 2.0848833666 2.3036554951 7.4847806175 3.0383087782 3.2481749882 4.4212359758 2.3931616359 6.3424496846 3.6667681538 3.5977387270 4.7265478528 5.4243448322 1.5697411664 2.1560981939 2.4723365990 6.1385455722 6.5496869674 5.3892105686 1.1979483879 1.4733859248 2.1272066376
45.717210 1.3182293263 1.3245802953 1.2576123068 1.5962279883 6.2850108539 2.9175472776 3.2243263210 4.0493569414 2.1628775993 2.0605881191 2.4622264745 6.2378322823 3.8835226916 4.4159026769 4.8295958823 2.0877985770 2.3105361638 7.5127379345 3.0383068964 3.2574412133 4.4257500017 2.3943976390 6.3644897008 3.6634889124 3.6014258085 4.7266464549 5.4459597897 1.5656893660 2.1543141227 2.4704460276 6.1605514839 6.5641004036 5.4074598300 1.1952018831 1.4772844270 2.1202030838
45.959100 1.3162812831 1.3274766585 1.2577007252 1.6004905025 6.3100283717 2.9157799300 3.2291536483 4.0515653083 2.1643613782 2.0605488794 2.4632375739 6.2603038811 3.8789692893 4.4166730076 4.8284135347 2.0908386773 2.3173461191 7.5407212950 3.0383966872 3.2664934592 4.4301894275 2.3957226064 6.3865569507 3.6602156608 3.6054167017 4.7267492245 5.4676829592 1.5615345233 2.1518607659 2.4685136682 6.1823880573 6.5781697107 5.4257976209 1.1910790249 1.4809692705 2.1120130483
46.200990 1.3143649060 1.3303709522 1.2580647574 1.6045640565 6.3349746959 2.9138098395 3.2335448613 4.0535135870 2.1658718298 2.0606252696 2.4642489108 6.2827637908 3.8743760567 4.4169229781 4.8271324188 2.0939842485 2.3240762938 7.5687047535 3.0385467121 3.2751871902 4.4345253194 2.3971123221 6.4086264321 3.6569133388 3.6095915324 4.7268145994 5.4895126159 1.5572219169 2.1486568093 2.4664988196 6.2040386941 6.5919715387 5.4442055940 1.1856237041 1.4844388639 2.1027466099
46.442880 1.3124662111 1.3332796177 1.2587202868 1.6084520575 6.3598592600 2.9116630829 3.2374092629 4.0552274734 2.1674211246 2.0608281344 2.4652890700 6.3052292007 3.8697610402 4.4165752952 4.8257823007 2.0972441763 2.3307256545 7.5967123477 3.0387780561 3.2833699635 4.4387826053 2.3985554936 6.4307135653 3.6536092676 3.6138417836 4.7268635401 5.5114810103 1.5527464218 2.1446465124 2.4644188728 6.2255197614 6.6056518932 5.4627036107 1.1788936874 1.4876928225 2.0925727122
46.684770 1.3105838567 1.3361783422 1.2596592995 1.6121403624 6.3846680196 2.9093504827 3.2406701110 4.0566859002 2.1689868624 2.0611390718 2.4663663090 6.3277040457 3.8651469963 4.4155808619 4.8243613065 2.1005857584 2.3372630257 7.6247055980 3.0390904800 3.2909392018 4.4429328302 2.4000312100 6.4528116074 3.6503146206 3.6180701454 4.7268739864 5.5335785679 1.5481237552 2.1398148831 2.4622660157 6.2468167760 6.6192584896 5.4812598244 1.1709508416 1.4907125755 2.0816106944
46.926660 1.3087265620 1.3390812197 1.2608827115 1.6156057539 6.4094047076 2.9068968511 3.2434179133 4.0578933916 2.1705870379 2.0615663160 2.4674389618 6.3501751569 3.8605510504 4.4140360944 4.8228610536 2.1040296111 2.3436896175 7.6527007222 3.0395065479 3.2979924119 4.4469828379 2.4015332112 6.4749239895 3.6470679587 3.6223595348 4.7268661221 5.5558013854 1.5434123930 2.1343031466 2.4600730663 6.2679517622 6.6328397027 5.4998927098 1.1618808143 1.4934899214 2.0699018146
47.168550 1.3069230352 1.3419647965 1.2623756446 1.6188361157 6.4340756345 2.9042913209 3.2457648555 4.0588422620 2.1722131037 2.0621119238 2.4684936213 6.3726445318 3.8559870821 4.4120843675 4.8212907418 2.1075612276 2.3500135262 7.6806867931 3.0400339904 3.3046567426 4.4509364659 2.4030418333 6.4970369067 3.6438482216 3.6268023256 4.7268214068 5.5781204457 1.5386404935 2.1282860267 2.4578526066 6.2889180137 6.6464510876 5.5185943514 1.1517644092 1.4960268698 2.0574749407
47.410440 1.3052008512 1.3448205648 1.2641376266 1.6218148612 6.4586989883 2.9015161779 3.2478498741 4.0595192991 2.1738601846 2.0627746784 2.4695052486 6.3951266748 3.8514553386 4.4098950754 4.8196501296 2.1111848687 2.3562485310 7.7086805740 3.0406869966 3.3110738999 4.4548005691 2.4045800837 6.5191732350 3.6406687300 3.6315633588 4.7267598170 5.6005290261 1.5338261596 2.1219851482 2.4556151419 6.3097148141 6.6602155815 5.5373784851 1.1407080631 1.4983156677 2.0443777450
47.652330 1.3035760774 1.3476507787 1.2661448728 1.6245122587 6.4832606436 2.8985568694 3.2497832171 4.0598914064 2.1755244290 2.0635347803 2.4704336792 6.4176102531 3.8469556414 4.4076129601 4.8179172363 2.1148981247 2.3623751971 7.7366704560 3.0414621285 3.3173301523 4.4585454521 2.4061479836 6.5413206268 3.6375176253 3.6367375571 4.7266602521 5.6230233625 1.5289850590 2.1156269451 2.4533593399 6.3303291849 6.6742695216 5.5562502327 1.1288612173 1.5003332045 2.0307212192
47.894220 1.3020750780 1.3504517941 1.2683803539 1.6269048385 6.5077576293 2.8954128507 3.2517683376 4.0599580348 2.1772025885 2.0644123623 2.4712481665 6.4400970531 3.8424984240 4.4054696634 4.8160951015 2.1186904045 2.3683738459 7.7646510219 3.0423730831 3.3235998442 4.4621748912 2.4077455872 6.5634800632 3.6343840218 3.6425067285 4.7265240065 5.6456113451 1.5241326798 2.1094921968 2.4511078937 6.3507477700 6.6887597328 5.5752137712 1.1163704249 1.5020734922 2.0165810176
48.136110 1.3007035394 1.3532216225 1.2708518658 1.6289913883 6.5321892872 2.8920630538 3.2539835640 4.0597205173 2.1788916419 2.0654069815 2.4719452366 6.4625897945 3.8380697501 4.4036766477 4.8141907035 2.1225706747 2.3742394379 7.7926167484 3.0434060716 3.3300202095 4.4656884211 2.4094016545 6.5856612876 3.6312649963 3.6490169681 4.7263739460 5.6682898955 1.5192455532 2.1038388514 2.4488626222 6.3709465923 6.7038407151 5.5942583779 1.1034781503 1.5035461561 2.0021154675
48.378000 1.2994705935 1.3559429126 1.2735238713 1.6307832967 6.5565738724 2.8885133233 3.2564902509 4.0591806640 2.1805803693 2.0665007111 2.4725389288 6.4850937263 3.8336660779 4.4023353294 4.8122042015 2.1265094310 2.3799758804 7.8205731027 3.0445798006 3.3366447317 4.4690909069 2.4110838433 6.6078519177 3.6281419755 3.6562315795 4.7261761634 5.6910762028 1.5143088033 2.0988011560 2.4466134793 6.3909312968 6.7196344637 5.6134092066 1.0904707583 1.5047327923 1.9875255567
48.619890 1.2983766009 1.3586235697 1.2764042399 1.6322925058 6.5809047720 2.8847506143 3.2592549886 4.0583491946 2.1822823358 2.0677026432 2.4730470175 6.5075961036 3.8292522601 4.4014558179 4.8101363207 2.1305241401 2.3855751588 7.8485109184 3.0458663431 3.3434460761 4.4723791921 2.4128075009 6.6300547222 3.6250311365 3.6640159233 4.7259515133 5.7139698638 1.5092796963 2.0944128616 2.4443548540 6.4106762851 6.7361420522 5.6326394145 1.0777031414 1.5056452064 1.9730739059
48.861780 1.2974076435 1.3612545866 1.2794618356 1.6335276448 6.6051795693 2.8808246240 3.2622100772 4.0572625893 2.1839843533 2.0689948158 2.4734940218 6.5301023254 3.8248555691 4.4010055896 4.8080166085 2.1345793961 2.3910086714 7.8764118501 3.0472823532 3.3503450584 4.4755669748 2.4145280581 6.6522572506 3.6219522078 3.6721671148 4.7256949009 5.7369916857 1.5041714289 2.0906541593 2.4421083439 6.4301940613 6.7533829888 5.6519455994 1.0654550759 1.5062846161 1.9590267799
49.103670 1.2965263689 1.3638471005 1.2826999661 1.6345132329 6.6294134347 2.8767638319 3.2654198640 4.0559225695 2.1856918254 2.0703863945 2.4738920845 6.5526196673 3.8204579851 4.4010416860 4.8058071061 2.1386712903 2.3962635675 7.9042868853 3.0488008773 3.3573187519 4.4786219829 2.4162309279 6.6744816167 3.6189171445 3.6806630392 4.7253873281 5.7601676839 1.4989772973 2.0876014878 2.4398465977 6.4495256635 6.7714991541 5.6713318519 1.0539498921 1.5066531907 1.9455746954
49.345560 1.2957230114 1.3663828974 1.2861177652 1.6352680554 6.6535929552 2.8725920015 3.2689866176 4.0543516462 2.1873886386 2.0718593278 2.4742860602 6.5751453038 3.8160876050 4.4017133382 4.8035447300 2.1427711487 2.4013495868 7.9321068676 3.0504400028 3.3644090519 4.4815671377 2.4178982475 6.6967098648 3.6159440484 3.6895254409 4.7250363728 5.7834714747 1.4937028541 2.0854115299 2.4375740054 6.4686609702 6.7906499563 5.6907730083 1.0434729174 1.5067596320 1.9329633679
49.587450 1.2950057672 1.3688692641 1.2897037188 1.6357827877 6.6777383852 2.8683017468 3.2729529019 4.0525390963 2.1890932254 2.0734226456 2.4746424092 6.5976720202 3.8117053983 4.4031032452 4.8011928895 2.1468953372 2.4062655861 7.9598917735 3.0521848079 3.3716512828 4.4843820886 2.4195062721 6.7189471539 3.6130343548 3.6986876157 4.7246220001 5.8069054328 1.4883569221 2.0842314616 2.4352935150 6.4876037410 6.8109109771 5.7102783419 1.0343873732 1.5065878939 1.9214276939
49.829340 1.2944170796 1.3712789379 1.2934392425 1.6360230687 6.7018457385 2.8638902511 3.2773676295 4.0504895127 2.1907824695 2.0750674503 2.4749415466 6.6202011937 3.8073336613 4.4053438526 4.7987895662 2.1510258730 2.4109975286 7.9876215313 3.0540694761 3.3791820303 4.4870926566 2.4210494996 6.7411838423 3.6102128985 3.7081056817 4.7241632022 5.8304607210 1.4829720370 2.0842167874 2.4330477285 6.5063319492 6.8322305336 5.7298502375 1.0270400093 1.5061242501 1.9111370226
50.071230 1.2939793657 1.3736231176 1.2973000997 1.6359701556 6.7259315372 2.8593295431 3.2824326884 4.0481867456 2.1924651085 2.0767833363 2.4751532434 6.6427503450 3.8029554141 4.4086727355 4.7963241811 2.1551691186 2.4155342779 8.0153198082 3.0560749651 3.3871987801 4.4896822735 2.4225423398 6.7634415427 3.6074590061 3.7179418264 4.7236588278 5.8541601966 1.4775409033 2.0856272494 2.4308392589 6.5248507010 6.8546920060 5.7495112798 1.0216701894 1.5053687510 1.9021549036
50.313120 1.2936932464 1.3759106834 1.3012754734 1.6356184029 6.7499668336 2.8546082917 3.2884052209 4.0456268270 2.1941354030 2.0785797286 2.4752455272 6.6652888139 3.7985572894 4.4133394112 4.7937772670 2.1593212596 2.4198836092 8.0429681798 3.0582121932 3.3958768048 4.4921581418 2.4239921074 6.7856935787 3.6047351586 3.7284723642 4.7231016788 5.8779777969 1.4720596590 2.0887530767 2.4286696712 6.5431220197 6.8784972049 5.7692485016 1.0183495886 1.5043244667 1.8945006641
50.555010 1.2935658998 1.3781346778 1.3053545185 1.6349654410 6.7739700221 2.8497240190 3.2954408352 4.0428137440 2.1957849184 2.0804478347 2.4752123804 6.6878459048 3.7941575794 4.4195041568 4.7911651517 2.1634725931 2.4240426650 8.0705742064 3.0604718975 3.4052989869 4.4945166638 2.4254033778 6.8079597804 3.6020229809 3.7398906682 4.7224934108 5.9019139893 1.4665463333 2.0937722431 2.4265474486 6.5611598761 6.9038063743 5.7890669716 1.0170891454 1.5030083963 1.8881713228
50.796900 1.2936068260 1.3803021101 1.3094994196 1.6340046719 6.7979433838 2.8447253256 3.3034308336 4.0397441120 2.1974207313 2.0823672793 2.4750213732 6.7104113180 3.7897888938 4.4270636317 4.7884686116 2.1676212545 2.4280149858 8.0981394576 3.0628780049 3.4153802494 4.4967440112 2.4267563817 6.8302333940 3.5993636276 3.7520658691 4.7218191360 5.9259478650 1.4610793679 2.1006184332 2.4244799817 6.5789898806 6.9305556433 5.8089652757 1.0179206977 1.5013970766 1.8832279419
51.038790 1.2938209744 1.3823928558 1.3137158625 1.6327354360 6.8218929112 2.8396550928 3.3121866923 4.0364376632 2.1990243423 2.0843675418 2.4746617286 6.7329813550 3.7854737813 4.4358318189 4.7856903156 2.1717572540 2.4317954972 8.1256493466 3.0654502569 3.4259844731 4.4988533720 2.4280397464 6.8525192947 3.5968072967 3.7647744095 4.7210923567 5.9500681418 1.4557197851 2.1091106164 2.4224901722 6.5966462254 6.9586192187 5.8289388824 1.0208425480 1.4994959420 1.8797447654
51.280680 1.2941966402 1.3844222823 1.3179806682 1.6311669817 6.8458119705 2.8345361700 3.3215934652 4.0329031171 2.2006188661 2.0864110225 2.4741606954 6.7555505068 3.7812411001 4.4456841719 4.7828475947 2.1758734253 2.4354068442 8.1531055061 3.0681858018 3.4369959085 4.5008452870 2.4291947392 6.8747921069 3.5943461086 3.7778951048 4.7202867720 5.9742404164 1.4505044090 2.1190914891 2.4205831282 6.6141445330 6.9879219026 5.8489749614 1.0257458373 1.4973145235 1.8777058365
