#t(fs) C1F2 C1F3 C1F4 C1C5 C1H6 C1C7 C1H8 C1F9 F2F3 F2F4 F2C5 F2H6 F2C7 F2H8 F2F9 F3F4 F3C5 F3H6 F3C7 F3H8 F3F9 F4C5 F4H6 F4C7 F4H8 F4F9 C5H6 C5C7 C5H8 C5F9 H6C7 H6H8 H6F9 C7H8 C7F9 H8F9(ang.)
49.587450 1.2968511881 1.3523275869 1.4084779276 1.5066770977 2.1932559731 2.5740380807 3.3584897189 3.6769781036 2.1409648539 2.0846277616 2.3977541387 2.8868132979 3.1750184983 4.0531300289 4.2964510088 2.1861739473 2.3602463364 3.2995792637 2.9643233153 3.0491729691 4.1692500509 2.4434860935 2.6458446303 3.7873624858 4.5923452283 4.7132622392 1.1008883977 1.4504795483 2.6701046771 2.2739295441 2.1944668668 3.6085844165 2.5173938323 1.6055111214 1.2879753198 2.2718901694
49.829340 1.2982246196 1.3549895139 1.4088568295 1.5004494245 2.1936940779 2.5684890564 3.3791344020 3.6749535928 2.1443425191 2.0844264050 2.3925827063 2.8900868718 3.1696215434 4.0755220617 4.2942628213 2.1870776589 2.3598586565 3.2953960219 2.9657406052 3.0649875172 4.1710399512 2.4389840187 2.6672708239 3.7827326396 4.6129706669 4.7134215911 1.0780689969 1.4486020531 2.6973224791 2.2785848413 2.1502715824 3.5972579477 2.4781515195 1.6371766110 1.2873775171 2.2878203773
50.071230 1.2997392038 1.3575478745 1.4090675504 1.4942609585 2.1950766097 2.5630775945 3.3989423652 3.6730524386 2.1477394852 2.0842719317 2.3873857107 2.8941705606 3.1642461617 4.0970377850 4.2920916251 2.1879332100 2.3594335505 3.2918060158 2.9671124561 3.0803298087 4.1728230142 2.4343765373 2.6891417423 3.7780840975 4.6326608180 4.7135377264 1.0567369120 1.4468509266 2.7234477438 2.2833054566 2.1064361588 3.5849477342 2.4389750940 1.6675680798 1.2868984440 2.3029972574
50.313120 1.3013567522 1.3600314806 1.4090933658 1.4881147148 2.1976450591 2.5578124878 3.4179858099 3.6713030980 2.1511537070 2.0841448602 2.3821506259 2.8991915951 3.1588766715 4.1177158747 4.2899422365 2.1887419770 2.3589430904 3.2891603567 2.9684454484 3.0952164177 4.1746218894 2.4296747530 2.7114682018 3.7734040506 4.6514640215 4.7136203053 1.0374848531 1.4451786366 2.7485026577 2.2880917124 2.0634135511 3.5722171993 2.4002020052 1.6967750974 1.2865500704 2.3174781407
50.555010 1.3030952502 1.3624313981 1.4089038443 1.4820152601 2.2016470470 2.5527288830 3.4361417455 3.6697199972 2.1545876865 2.0840504650 2.3768969692 2.9052645524 3.1535516153 4.1373744866 4.2878295639 2.1894956834 2.3583381819 3.2878196615 2.9697251505 3.1095613469 4.1764123029 2.4248802552 2.7342806105 3.7686965909 4.6692702445 4.7136573101 1.0209035395 1.4435702287 2.7722911814 2.2929312836 2.0216869047 3.5594288612 2.3621472343 1.7245504517 1.2863151603 2.3310773231
50.796900 1.3049267445 1.3647313216 1.4085054005 1.4759947215 2.2073110792 2.5478348290 3.4535739115 3.6683140764 2.1580163834 2.0839732450 2.3716335754 2.9124709402 3.1482424908 4.1561533040 4.2857416738 2.1901820269 2.3576351295 3.2881512123 2.9709511635 3.1234624798 4.1782119563 2.4200131963 2.7575621312 3.7639834233 4.6862485652 4.7136553036 1.0075166169 1.4420505341 2.7950242688 2.2978087800 1.9818407141 3.5473816051 2.3251786188 1.7510935317 1.2862305024 2.3439802586
51.038790 1.3068395499 1.3669414788 1.4079033389 1.4700844421 2.2148561494 2.5431344220 3.4702718498 3.6670764325 2.1614566782 2.0839284235 2.3663807420 2.9210348412 3.1429785588 4.1740229600 4.2836686706 2.1908122178 2.3568400796 3.2904464333 2.9720921625 3.1369123131 4.1799996994 2.4151012353 2.7812862013 3.7592538606 4.7023906380 4.7135888620 .9977264917 1.4405780173 2.8166435871 2.3026729423 1.9443531458 3.5364658308 2.2895399537 1.7762935412 1.2862826832 2.3561092674
51.280680 1.3088210054 1.3690519379 1.4070989371 1.4642892523 2.2244630403 2.5386466623 3.4861963352 3.6660013383 2.1648911181 2.0839100442 2.3611225420 2.9310872458 3.1377734402 4.1909345640 4.2815869031 2.1913870552 2.3559247070 3.2949531183 2.9731447360 3.1498608528 4.1817535481 2.4101791284 2.8055276719 3.7545256553 4.7176614032 4.7134594512 .9918364489 1.4391159515 2.8370648474 2.3074922893 1.9095236928 3.5269387536 2.2553354588 1.8001031564 1.2864344060 2.3674176114
51.522570 1.3108985708 1.3710565968 1.4060686650 1.4585940096 2.2362403852 2.5343392956 3.5011754569 3.6651097919 2.1683142734 2.0839258119 2.3558693034 2.9426728664 3.1325789731 4.2067305953 4.2795204262 2.1918922071 2.3548568156 3.3018685744 2.9740908961 3.1621739088 4.1834957165 2.4052386288 2.8303774698 3.7497575966 4.7318743684 4.7132751481 .9900291490 1.4376225871 2.8560663360 2.3122839762 1.8774888781 3.5188081908 2.2225878917 1.8223923980 1.2867358957 2.3777825210
51.764460 1.3130605073 1.3729814516 1.4048163836 1.4529928306 2.2501778225 2.5302547495 3.5150111068 3.6644039052 2.1717369642 2.0839581187 2.3506325832 2.9557836280 3.1274175596 4.2212361507 4.2774796650 2.1923450246 2.3536348976 3.3112488854 2.9749711486 3.1736904369 4.1852328685 2.4002819715 2.8558381748 3.7450140942 4.7448335892 4.7130504600 .9922871501 1.4361687215 2.8734169210 2.3170584991 1.8484118757 3.5119369096 2.1913214101 1.8429415185 1.2871783923 2.3870305993
52.006350 1.3152862421 1.3747932115 1.4033484576 1.4475210392 2.2661471630 2.5263977764 3.5276347383 3.6638925320 2.1751422121 2.0840143329 2.3454257013 2.9703297058 3.1222683502 4.2344040038 4.2754562290 2.1927314135 2.3522733065 3.3229640328 2.9757449857 3.1843486623 4.1869510972 2.3952861276 2.8817234995 3.7402980010 4.7564486902 4.7127661697 .9983846199 1.4348188365 2.8890727245 2.3218175919 1.8224832685 3.5062909258 2.1616505202 1.8616394444 1.2878025536 2.3950913729
52.248240 1.3175609181 1.3764804886 1.4016891053 1.4422121626 2.2839820212 2.5228068506 3.5392334202 3.6635860098 2.1785260074 2.0841061405 2.3402593788 2.9862531326 3.1171597247 4.2464317202 4.2734491860 2.1930520840 2.3508219954 3.3368266871 2.9764477598 3.1942714080 4.1886726515 2.3902596769 2.9078721584 3.7356605913 4.7669063466 4.7124340202 1.0079712789 1.4336374518 2.9033060419 2.3265629200 1.7997773668 3.5020272194 2.1336232363 1.8787091261 1.2885940915 2.4021664499
52.490130 1.3198902659 1.3780731637 1.3998300113 1.4370652565 2.3035724792 2.5192567860 3.5512052258 3.6634573963 2.1818979824 2.0842139264 2.3351091636 3.0036626506 3.1119455912 4.2587893422 4.2714458269 2.1933162894 2.3492310636 3.3525466570 2.9770325010 3.2042886011 4.1903578012 2.3853426836 2.9344726233 3.7308109605 4.7775039216 4.7120648162 1.0206462473 1.4320488847 2.9175822973 2.3311759062 1.7792855512 3.5001588159 2.1067084537 1.8963179238 1.2894647496 2.4096065352
52.732020 1.3222864528 1.3795545827 1.3977632419 1.4320403175 2.3245303826 2.5158802653 3.5625504033 3.6635246407 2.1852443716 2.0843548823 2.3299415852 3.0223900172 3.1067672469 4.2704768933 4.2694528727 2.1935065382 2.3475088446 3.3696656817 2.9775195568 3.2137559043 4.1920295565 2.3804361686 2.9611544945 3.7258932370 4.7872744533 4.7116628052 1.0358343284 1.4303489625 2.9308570150 2.3357570367 1.7611668885 3.4992622023 2.0810155292 1.9130301116 1.2904075266 2.4164983311
52.973910 1.3247413888 1.3809680670 1.3955024753 1.4271230754 2.3463942862 2.5126639749 3.5737160936 3.6637745530 2.1885750687 2.0845189643 2.3247975259 3.0418336295 3.1016140657 4.2818944222 4.2674918446 2.1936424542 2.3456633513 3.3878684758 2.9779769913 3.2229829434 4.1936916749 2.3755349644 2.9877171550 3.7209088157 4.7966896789 4.7112461981 1.0530599534 1.4285337045 2.9436695032 2.3403253709 1.7450819600 3.4997535428 2.0566029164 1.9294611636 1.2913784612 2.4232189513
53.215800 1.3272502803 1.3823124300 1.3930416118 1.4223438130 2.3686962130 2.5095776084 3.5849836851 3.6641926434 2.1918788168 2.0847036382 2.3197218109 3.0615291685 3.0964304220 4.2933168816 4.2655572267 2.1937137802 2.3437055137 3.4067059503 2.9784177225 3.2321607814 4.1953220256 2.3706503539 3.0138437521 3.7158179391 4.8060108183 4.7107936669 1.0717386385 1.4265566842 2.9563256949 2.3448457463 1.7307179337 3.5017200748 2.0335210203 1.9460330572 1.2923720458 2.4299933379
53.457690 1.3297972016 1.3835769611 1.3903869011 1.4177970252 2.3909882619 2.5066580931 3.5964044920 3.6648274370 2.1951511206 2.0849249456 2.3147523126 3.0810814405 3.0912032656 4.3047841041 4.2636607227 2.1937305942 2.3417100493 3.4257293453 2.9788332565 3.2413039108 4.1969409368 2.3658471148 3.0390987818 3.7106656921 4.8152787889 4.7103438523 1.0912574146 1.4244417704 2.9688821389 2.3492902128 1.7180904617 3.5051111108 2.0120460122 1.9627648645 1.2934361088 2.4368761512
53.699580 1.3323574539 1.3847412899 1.3875068492 1.4136030202 2.4128916074 2.5039333835 3.6082321139 3.6656966357 2.1983892800 2.0851590606 2.3099301431 3.1001423629 3.0859289343 4.3165484174 4.2617807320 2.1936794260 2.3397700254 3.4445485779 2.9791946126 3.2505686740 4.1985346665 2.3611624665 3.0630475353 3.7054343006 4.8246887810 4.7098543668 1.1110427806 1.4221784142 2.9816215080 2.3535767618 1.7072199857 3.5101321629 1.9924154460 1.9798923438 1.2945865820 2.4440876191
53.941470 1.3348982328 1.3857908403 1.3844160657 1.4098455232 2.4341430360 2.5014347190 3.6207919351 3.6668009811 2.2015878948 2.0854125999 2.3052819221 3.1184368325 3.0805927576 4.3289159025 4.2598767652 2.1935694265 2.3379384556 3.4628866405 2.9794993106 3.2601715551 4.2000783402 2.3566447463 3.0854433916 3.7001570555 4.8345532449 4.7093163008 1.1306634479 1.4197793330 2.9949055481 2.3576448261 1.6980538047 3.5170588744 1.9747474957 1.9977584695 1.2958099759 2.4518990368
54.183360 1.3374252478 1.3867078135 1.3811223597 1.4065628856 2.4545422481 2.4991475026 3.6340903012 3.6681608463 2.2047354986 2.0856906824 2.3008666956 3.1358353086 3.0751868095 4.3419079056 4.2579920119 2.1933810087 2.3362367316 3.4805165662 2.9797380915 3.2701284467 4.2015920399 2.3523120110 3.1061239395 3.6948275517 4.8448824895 4.7087472262 1.1497798794 1.4172396086 3.0087516897 2.3614910716 1.6904725734 3.5257865319 1.9590921435 2.0163946465 1.2971521574 2.4603499461
54.425250 1.3399322014 1.3875114923 1.3776270874 1.4037787580 2.4738614179 2.4970862664 3.6480140377 3.6697572076 2.2078478198 2.0859879386 2.2966934516 3.1521655175 3.0697110105 4.3554015825 4.2560977264 2.1931316059 2.3346983682 3.4972015795 2.9799119869 3.2803547548 4.2030567987 2.3481815149 3.1249018540 3.6894702472 4.8555735573 4.7081345780 1.1680491728 1.4145820258 3.0230373861 2.3650830956 1.6843756247 3.5360500245 1.9454863689 2.0356382074 1.2985972675 2.4693321965
54.667140 1.3424021541 1.3881947687 1.3739193353 1.4015077705 2.4918658317 2.4952759802 3.6623252877 3.6716068837 2.2109023569 2.0862898717 2.2927421617 3.1672428984 3.0641921139 4.3691587474 4.2541963200 2.1928056047 2.3333506646 3.5126914331 2.9800298003 3.2907087317 4.2044993381 2.3442421793 3.1415515840 3.6840907565 4.8663783291 4.7074722660 1.1851380904 1.4118270214 3.0374991030 2.3684266028 1.6796486643 3.5474275500 1.9339892595 2.0551573476 1.3001451151 2.4786337102
54.909030 1.3448614509 1.3887641153 1.3700219037 1.3997268527 2.5083870108 2.4937434219 3.6767781096 3.6737084616 2.2139080074 2.0866200242 2.2890205430 3.1809600271 3.0586872917 4.3829472039 4.2523101075 2.1924212899 2.3321757589 3.5268005380 2.9801014478 3.3010018519 4.2059088313 2.3405116000 3.1560007065 3.6787486384 4.8770905503 4.7068011678 1.2008283672 1.4090082398 3.0518764911 2.3715443150 1.6761199488 3.5595130500 1.9245835663 2.0746585458 1.3017620845 2.4880454878
55.150920 1.3472980033 1.3892338113 1.3659448468 1.3983881254 2.5232974494 2.4924522139 3.6912716910 3.6760280585 2.2168564783 2.0869758992 2.2855105763 3.1931629355 3.0531663087 4.3966481103 4.2504176280 2.1919745781 2.3311404907 3.5394127630 2.9801485161 3.3111976818 4.2072793167 2.3369489401 3.1682292267 3.6734076128 4.8876274324 4.7060952807 1.2149820903 1.4061078380 3.0660557640 2.3744506641 1.6734706324 3.5720268599 1.9171268656 2.0940689896 1.3034239641 2.4974472510
55.392810 1.3497249237 1.3896202193 1.3617098981 1.3974786479 2.5365202431 2.4913789464 3.7058851572 3.6785604102 2.2197642213 2.0873573255 2.2822470288 3.2037584476 3.0476464549 4.4103462527 4.2485496832 2.1914770944 2.3302340062 3.5504661476 2.9801970482 3.3213557562 4.2086195314 2.3335741112 3.1782758464 3.6680605585 4.8981016134 4.7053834529 1.2275018447 1.4030799115 3.0801257822 2.3771528453 1.6714143830 3.5849715858 1.9115112507 2.1135486205 1.3051095499 2.5069236222
55.634700 1.3521353915 1.3899124476 1.3573239529 1.3970329746 2.5480323138 2.4904824100 3.7207249569 3.6813068558 2.2226203430 2.0877716326 2.2792398747 3.2127187574 3.0421131851 4.4241396784 4.2467030709 2.1909176900 2.3294767045 3.5599385518 2.9802167912 3.3315797988 4.2099350484 2.3304244040 3.1861064466 3.6626522742 4.9086182945 4.7046608518 1.2383240853 1.3998230402 3.0941723285 2.3796104959 1.6698631871 3.5984516497 1.9077470691 2.1332038860 1.3068296473 2.5165380510
55.876590 1.3545101624 1.3901028246 1.3527965515 1.3970956936 2.5577366584 2.4897502535 3.7358180957 3.6842654708 2.2254178264 2.0882058314 2.2764787596 3.2199513511 3.0365640781 4.4380435167 4.2448529516 2.1903047436 2.3288942297 3.5677133262 2.9801570052 3.3418680491 4.2112018252 2.3275585163 3.1916304400 3.6571764663 4.9192141755 4.7039367928 1.2472978413 1.3962773775 3.1082178081 2.3817747538 1.6687619096 3.6124709312 1.9058710903 2.1530304521 1.3085842227 2.5263207960
56.118480 1.3568430366 1.3901973418 1.3481350086 1.3976746848 2.5655032130 2.4891769099 3.7509884257 3.6874304038 2.2281500529 2.0886624232 2.2739676690 3.2253671922 3.0310094826 4.4518850503 4.2430071073 2.1896359725 2.3285161702 3.5736465564 2.9800267883 3.3521222775 4.2124409991 2.3249726214 3.1947584358 3.6516271129 4.9297194869 4.7031949972 1.2542437342 1.3924440684 3.1220742688 2.3836344299 1.6679403653 3.6266759873 1.9057944725 2.1728037409 1.3103834957 2.5361196035
56.360370 1.3591377525 1.3902125617 1.3433584517 1.3987672674 2.5712931053 2.4887537455 3.7660473425 3.6907884252 2.2308284975 2.0891458778 2.2717258482 3.2289797971 3.0254432088 4.4654771697 4.2411701449 2.1889197589 2.3283513209 3.5776911673 2.9798376100 3.3622108145 4.2136553386 2.3226868325 3.1954973445 3.6460277682 4.9399761559 4.7024508451 1.2591077259 1.3883330773 3.1355365176 2.3851831466 1.6673265953 3.6407937448 1.9074593774 2.1923234354 1.3122340383 2.5457734147
